"sep=;"
"ordinal_id";"github_repo_id";"repo_full_name";"repo_html_url";"repo_forks_count";"repo_stargazers_count";"repo_created_at";"repo_is_fork";"repo_has_issues";"repo_open_issues_count";"repo_has_wiki";"repo_network_count";"repo_pushed_at";"repo_size";"repo_updated_at";"wrepo_atchers_count";"project_id";"project_name";"project_url";"project_htmlurl";"project_created_at";"project_updated_at";"project_homepage_url";"project_average_rating";"project_rating_count";"project_review_count";"project_activity_level";"project_user_count";"twelve_month_contributor_count";"total_contributor_count";"twelve_month_commit_count";"total_commit_count";"total_code_lines";"main_language_name";"developer_works_during_bd";"developer_works_period";"developer_all_pushes";"developer_all_stars_given";"developer_all_creations";"developer_all_issues_created";"developer_all_pull_requests"
"896";"kohana/kohana";"kohana/kohana";"https://github.com/kohana/kohana";"359";"1410";"12";"2009-07-28 16:09:23";"False";"True";"10";"True";"359";"2015-01-05 12:36:00";"2920";"2015-01-06 00:32:23";"1410";"9273";"Kohana";"https://www.openhub.net/p/Kohana.xml";"https://www.openhub.net/p/Kohana";"2007-10-22T13:13:33Z";"2014-12-17T19:54:31Z";"http://kohanaframework.org/";"4.51282";"39";"0";"30";"80";"7";"110";"84";"8322";"43067";"PHP";"True";"28";"21";"24";"20";"0";"24"
"948";"cakephp/cakephp";"cakephp/cakephp";"https://github.com/cakephp/cakephp";"2388";"5412";"18";"2010-05-08 14:38:22";"False";"True";"109";"True";"2388";"2015-01-06 03:03:26";"147795";"2015-01-05 14:18:19";"5412";"3176";"CakePHP";"https://www.openhub.net/p/cakephp.xml";"https://www.openhub.net/p/cakephp";"2006-10-16T21:25:47Z";"2015-01-04T05:07:42Z";"http://cakephp.org";"4.46667";"405";"11";"70";"1796";"128";"407";"1211";"25663";"286256";"PHP";"False";"1880";"823";"0";"237";"0";"477"
"1027";"sstephenson/prototype";"sstephenson/prototype";"https://github.com/sstephenson/prototype";"475";"2909";"5";"2008-03-27 02:15:03";"False";"True";"155";"False";"475";"2014-12-19 03:59:21";"13824";"2015-01-06 00:59:18";"2909";"106";"Prototype Javascript Framework";"https://www.openhub.net/p/prototype.xml";"https://www.openhub.net/p/prototype";"2006-10-10T15:51:31Z";"2014-12-26T00:52:02Z";"http://prototypejs.org";"4.14118";"170";"1";"30";"514";"2";"40";"33";"1171";"12574";"JavaScript";"True";"952";"725";"0";"65";"0";"500"
"870";"droolsjbpm/droolsjbpm-integration";"droolsjbpm/droolsjbpm-integration";"https://github.com/droolsjbpm/droolsjbpm-integration";"166";"70";"37";"2011-02-14 14:02:11";"False";"False";"9";"True";"166";"2015-01-05 21:37:28";"47868";"2015-01-05 21:37:28";"70";"3492";"JBoss Drools";"https://www.openhub.net/p/jboss-drools.xml";"https://www.openhub.net/p/jboss-drools";"2006-10-31T18:24:49Z";"2015-01-06T02:17:05Z";"http://www.jboss.org/drools";"4.6";"20";"3";"70";"67";"63";"197";"3282";"28235";"1162827";"Java";"False";"2";"2";"0";"1";"0";"1"
"973";"dojo/dojo";"dojo/dojo";"https://github.com/dojo/dojo";"286";"397";"20";"2013-05-19 19:50:18";"False";"False";"21";"False";"286";"2015-01-04 17:34:53";"16738";"2015-01-05 13:10:16";"397";"3548";"Dojo Toolkit";"https://www.openhub.net/p/dojo.xml";"https://www.openhub.net/p/dojo";"2006-11-09T22:38:33Z";"2015-01-05T07:18:07Z";"http://dojotoolkit.org/";"4.37931";"58";"0";"60";"182";"94";"364";"595";"36032";"759111";"JavaScript";"False";"1568";"1603";"0";"0";"367";"0"
"1016";"zkoss/zk";"zkoss/zk";"https://github.com/zkoss/zk";"88";"144";"17";"2011-05-20 10:25:18";"False";"True";"0";"True";"88";"2015-01-06 02:31:04";"734129";"2015-01-05 12:22:47";"144";"4322";"ZK";"https://www.openhub.net/p/zk.xml";"https://www.openhub.net/p/zk";"2007-02-05T23:53:51Z";"2014-12-29T11:09:24Z";"http://code.google.com/p/zkoss";"4.22222";"9";"0";"0";"16";"25";"39";"NaN";"44357";"778298";"Java";"False";"27";"90";"0";"11";"4";"0"
"967";"phonegap/phonegap-plugins";"phonegap/phonegap-plugins";"https://github.com/phonegap/phonegap-plugins";"3544";"3571";"12";"2010-10-07 00:12:01";"True";"False";"1";"True";"4563";"2013-11-04 22:31:48";"85933";"2015-01-05 09:09:09";"3571";"135169";"PhoneGap";"https://www.openhub.net/p/phonegap.xml";"https://www.openhub.net/p/phonegap";"2009-01-07T20:19:39Z";"2014-12-26T21:02:54Z";"http://phonegap.com/";"4.4";"5";"0";"60";"32";"46";"414";"386";"4489";"348330";"JavaScript";"True";"812";"978";"0";"39";"0";"30"
"998";"AKSW/OntoWiki";"AKSW/OntoWiki";"https://github.com/AKSW/OntoWiki";"40";"102";"17";"2011-09-23 22:37:42";"False";"True";"63";"True";"40";"2014-12-16 12:36:58";"32711";"2015-01-04 18:48:31";"102";"6288";"OntoWiki";"https://www.openhub.net/p/ontowiki.xml";"https://www.openhub.net/p/ontowiki";"2007-06-27T14:52:13Z";"2014-12-19T16:25:22Z";"http://ontowiki.net";"4.28571";"7";"0";"50";"21";"11";"45";"168";"5036";"166506";"PHP";"None";"0";"0";"0";"0";"0";"0"
"896";"kohana/kohana";"kohana/kohana";"https://github.com/kohana/kohana";"359";"1410";"12";"2009-07-28 16:09:23";"False";"True";"10";"True";"359";"2015-01-05 12:36:00";"2920";"2015-01-06 00:32:23";"1410";"9273";"Kohana";"https://www.openhub.net/p/Kohana.xml";"https://www.openhub.net/p/Kohana";"2007-10-22T13:13:33Z";"2014-12-17T19:54:31Z";"http://kohanaframework.org/";"4.51282";"39";"0";"30";"80";"7";"110";"84";"8322";"43067";"PHP";"False";"12";"37";"2";"5";"0";"0"
"948";"cakephp/cakephp";"cakephp/cakephp";"https://github.com/cakephp/cakephp";"2388";"5412";"18";"2010-05-08 14:38:22";"False";"True";"109";"True";"2388";"2015-01-06 03:03:26";"147795";"2015-01-05 14:18:19";"5412";"3176";"CakePHP";"https://www.openhub.net/p/cakephp.xml";"https://www.openhub.net/p/cakephp";"2006-10-16T21:25:47Z";"2015-01-04T05:07:42Z";"http://cakephp.org";"4.46667";"405";"11";"70";"1796";"128";"407";"1211";"25663";"286256";"PHP";"True";"344";"175";"0";"65";"0";"71"
"1027";"sstephenson/prototype";"sstephenson/prototype";"https://github.com/sstephenson/prototype";"475";"2909";"5";"2008-03-27 02:15:03";"False";"True";"155";"False";"475";"2014-12-19 03:59:21";"13824";"2015-01-06 00:59:18";"2909";"106";"Prototype Javascript Framework";"https://www.openhub.net/p/prototype.xml";"https://www.openhub.net/p/prototype";"2006-10-10T15:51:31Z";"2014-12-26T00:52:02Z";"http://prototypejs.org";"4.14118";"170";"1";"30";"514";"2";"40";"33";"1171";"12574";"JavaScript";"True";"3213";"1653";"0";"0";"943";"712"
"870";"droolsjbpm/droolsjbpm-integration";"droolsjbpm/droolsjbpm-integration";"https://github.com/droolsjbpm/droolsjbpm-integration";"166";"70";"37";"2011-02-14 14:02:11";"False";"False";"9";"True";"166";"2015-01-05 21:37:28";"47868";"2015-01-05 21:37:28";"70";"3492";"JBoss Drools";"https://www.openhub.net/p/jboss-drools.xml";"https://www.openhub.net/p/jboss-drools";"2006-10-31T18:24:49Z";"2015-01-06T02:17:05Z";"http://www.jboss.org/drools";"4.6";"20";"3";"70";"67";"63";"197";"3282";"28235";"1162827";"Java";"True";"931";"1680";"0";"0";"0";"185"
"973";"dojo/dojo";"dojo/dojo";"https://github.com/dojo/dojo";"286";"397";"20";"2013-05-19 19:50:18";"False";"False";"21";"False";"286";"2015-01-04 17:34:53";"16738";"2015-01-05 13:10:16";"397";"3548";"Dojo Toolkit";"https://www.openhub.net/p/dojo.xml";"https://www.openhub.net/p/dojo";"2006-11-09T22:38:33Z";"2015-01-05T07:18:07Z";"http://dojotoolkit.org/";"4.37931";"58";"0";"60";"182";"94";"364";"595";"36032";"759111";"JavaScript";"False";"174";"127";"0";"14";"0";"36"
"1016";"zkoss/zk";"zkoss/zk";"https://github.com/zkoss/zk";"88";"144";"17";"2011-05-20 10:25:18";"False";"True";"0";"True";"88";"2015-01-06 02:31:04";"734129";"2015-01-05 12:22:47";"144";"4322";"ZK";"https://www.openhub.net/p/zk.xml";"https://www.openhub.net/p/zk";"2007-02-05T23:53:51Z";"2014-12-29T11:09:24Z";"http://code.google.com/p/zkoss";"4.22222";"9";"0";"0";"16";"25";"39";"NaN";"44357";"778298";"Java";"None";"0";"0";"0";"0";"0";"0"
"967";"phonegap/phonegap-plugins";"phonegap/phonegap-plugins";"https://github.com/phonegap/phonegap-plugins";"3544";"3571";"12";"2010-10-07 00:12:01";"True";"False";"1";"True";"4563";"2013-11-04 22:31:48";"85933";"2015-01-05 09:09:09";"3571";"135169";"PhoneGap";"https://www.openhub.net/p/phonegap.xml";"https://www.openhub.net/p/phonegap";"2009-01-07T20:19:39Z";"2014-12-26T21:02:54Z";"http://phonegap.com/";"4.4";"5";"0";"60";"32";"46";"414";"386";"4489";"348330";"JavaScript";"True";"1215";"1268";"0";"362";"72";"384"
"998";"AKSW/OntoWiki";"AKSW/OntoWiki";"https://github.com/AKSW/OntoWiki";"40";"102";"17";"2011-09-23 22:37:42";"False";"True";"63";"True";"40";"2014-12-16 12:36:58";"32711";"2015-01-04 18:48:31";"102";"6288";"OntoWiki";"https://www.openhub.net/p/ontowiki.xml";"https://www.openhub.net/p/ontowiki";"2007-06-27T14:52:13Z";"2014-12-19T16:25:22Z";"http://ontowiki.net";"4.28571";"7";"0";"50";"21";"11";"45";"168";"5036";"166506";"PHP";"True";"128";"80";"81";"5";"34";"0"
"896";"kohana/kohana";"kohana/kohana";"https://github.com/kohana/kohana";"359";"1410";"12";"2009-07-28 16:09:23";"False";"True";"10";"True";"359";"2015-01-05 12:36:00";"2920";"2015-01-06 00:32:23";"1410";"9273";"Kohana";"https://www.openhub.net/p/Kohana.xml";"https://www.openhub.net/p/Kohana";"2007-10-22T13:13:33Z";"2014-12-17T19:54:31Z";"http://kohanaframework.org/";"4.51282";"39";"0";"30";"80";"7";"110";"84";"8322";"43067";"PHP";"False";"6";"1";"5";"0";"0";"0"
"948";"cakephp/cakephp";"cakephp/cakephp";"https://github.com/cakephp/cakephp";"2388";"5412";"18";"2010-05-08 14:38:22";"False";"True";"109";"True";"2388";"2015-01-06 03:03:26";"147795";"2015-01-05 14:18:19";"5412";"3176";"CakePHP";"https://www.openhub.net/p/cakephp.xml";"https://www.openhub.net/p/cakephp";"2006-10-16T21:25:47Z";"2015-01-04T05:07:42Z";"http://cakephp.org";"4.46667";"405";"11";"70";"1796";"128";"407";"1211";"25663";"286256";"PHP";"True";"24";"0";"1";"0";"6";"0"
"1027";"sstephenson/prototype";"sstephenson/prototype";"https://github.com/sstephenson/prototype";"475";"2909";"5";"2008-03-27 02:15:03";"False";"True";"155";"False";"475";"2014-12-19 03:59:21";"13824";"2015-01-06 00:59:18";"2909";"106";"Prototype Javascript Framework";"https://www.openhub.net/p/prototype.xml";"https://www.openhub.net/p/prototype";"2006-10-10T15:51:31Z";"2014-12-26T00:52:02Z";"http://prototypejs.org";"4.14118";"170";"1";"30";"514";"2";"40";"33";"1171";"12574";"JavaScript";"True";"8";"9";"0";"0";"5";"0"
"870";"droolsjbpm/droolsjbpm-integration";"droolsjbpm/droolsjbpm-integration";"https://github.com/droolsjbpm/droolsjbpm-integration";"166";"70";"37";"2011-02-14 14:02:11";"False";"False";"9";"True";"166";"2015-01-05 21:37:28";"47868";"2015-01-05 21:37:28";"70";"3492";"JBoss Drools";"https://www.openhub.net/p/jboss-drools.xml";"https://www.openhub.net/p/jboss-drools";"2006-10-31T18:24:49Z";"2015-01-06T02:17:05Z";"http://www.jboss.org/drools";"4.6";"20";"3";"70";"67";"63";"197";"3282";"28235";"1162827";"Java";"True";"196";"266";"0";"4";"0";"0"
"973";"dojo/dojo";"dojo/dojo";"https://github.com/dojo/dojo";"286";"397";"20";"2013-05-19 19:50:18";"False";"False";"21";"False";"286";"2015-01-04 17:34:53";"16738";"2015-01-05 13:10:16";"397";"3548";"Dojo Toolkit";"https://www.openhub.net/p/dojo.xml";"https://www.openhub.net/p/dojo";"2006-11-09T22:38:33Z";"2015-01-05T07:18:07Z";"http://dojotoolkit.org/";"4.37931";"58";"0";"60";"182";"94";"364";"595";"36032";"759111";"JavaScript";"True";"44";"80";"0";"8";"0";"5"
"1016";"zkoss/zk";"zkoss/zk";"https://github.com/zkoss/zk";"88";"144";"17";"2011-05-20 10:25:18";"False";"True";"0";"True";"88";"2015-01-06 02:31:04";"734129";"2015-01-05 12:22:47";"144";"4322";"ZK";"https://www.openhub.net/p/zk.xml";"https://www.openhub.net/p/zk";"2007-02-05T23:53:51Z";"2014-12-29T11:09:24Z";"http://code.google.com/p/zkoss";"4.22222";"9";"0";"0";"16";"25";"39";"NaN";"44357";"778298";"Java";"False";"320";"1054";"0";"0";"15";"5"
"967";"phonegap/phonegap-plugins";"phonegap/phonegap-plugins";"https://github.com/phonegap/phonegap-plugins";"3544";"3571";"12";"2010-10-07 00:12:01";"True";"False";"1";"True";"4563";"2013-11-04 22:31:48";"85933";"2015-01-05 09:09:09";"3571";"135169";"PhoneGap";"https://www.openhub.net/p/phonegap.xml";"https://www.openhub.net/p/phonegap";"2009-01-07T20:19:39Z";"2014-12-26T21:02:54Z";"http://phonegap.com/";"4.4";"5";"0";"60";"32";"46";"414";"386";"4489";"348330";"JavaScript";"True";"45";"73";"0";"31";"5";"28"
"998";"AKSW/OntoWiki";"AKSW/OntoWiki";"https://github.com/AKSW/OntoWiki";"40";"102";"17";"2011-09-23 22:37:42";"False";"True";"63";"True";"40";"2014-12-16 12:36:58";"32711";"2015-01-04 18:48:31";"102";"6288";"OntoWiki";"https://www.openhub.net/p/ontowiki.xml";"https://www.openhub.net/p/ontowiki";"2007-06-27T14:52:13Z";"2014-12-19T16:25:22Z";"http://ontowiki.net";"4.28571";"7";"0";"50";"21";"11";"45";"168";"5036";"166506";"PHP";"False";"11";"10";"13";"0";"0";"0"
"896";"kohana/kohana";"kohana/kohana";"https://github.com/kohana/kohana";"359";"1410";"12";"2009-07-28 16:09:23";"False";"True";"10";"True";"359";"2015-01-05 12:36:00";"2920";"2015-01-06 00:32:23";"1410";"9273";"Kohana";"https://www.openhub.net/p/Kohana.xml";"https://www.openhub.net/p/Kohana";"2007-10-22T13:13:33Z";"2014-12-17T19:54:31Z";"http://kohanaframework.org/";"4.51282";"39";"0";"30";"80";"7";"110";"84";"8322";"43067";"PHP";"True";"20";"9";"0";"0";"0";"5"
"948";"cakephp/cakephp";"cakephp/cakephp";"https://github.com/cakephp/cakephp";"2388";"5412";"18";"2010-05-08 14:38:22";"False";"True";"109";"True";"2388";"2015-01-06 03:03:26";"147795";"2015-01-05 14:18:19";"5412";"3176";"CakePHP";"https://www.openhub.net/p/cakephp.xml";"https://www.openhub.net/p/cakephp";"2006-10-16T21:25:47Z";"2015-01-04T05:07:42Z";"http://cakephp.org";"4.46667";"405";"11";"70";"1796";"128";"407";"1211";"25663";"286256";"PHP";"True";"1192";"1833";"0";"53";"56";"491"
"870";"droolsjbpm/droolsjbpm-integration";"droolsjbpm/droolsjbpm-integration";"https://github.com/droolsjbpm/droolsjbpm-integration";"166";"70";"37";"2011-02-14 14:02:11";"False";"False";"9";"True";"166";"2015-01-05 21:37:28";"47868";"2015-01-05 21:37:28";"70";"3492";"JBoss Drools";"https://www.openhub.net/p/jboss-drools.xml";"https://www.openhub.net/p/jboss-drools";"2006-10-31T18:24:49Z";"2015-01-06T02:17:05Z";"http://www.jboss.org/drools";"4.6";"20";"3";"70";"67";"63";"197";"3282";"28235";"1162827";"Java";"True";"63";"145";"0";"45";"0";"1"
"973";"dojo/dojo";"dojo/dojo";"https://github.com/dojo/dojo";"286";"397";"20";"2013-05-19 19:50:18";"False";"False";"21";"False";"286";"2015-01-04 17:34:53";"16738";"2015-01-05 13:10:16";"397";"3548";"Dojo Toolkit";"https://www.openhub.net/p/dojo.xml";"https://www.openhub.net/p/dojo";"2006-11-09T22:38:33Z";"2015-01-05T07:18:07Z";"http://dojotoolkit.org/";"4.37931";"58";"0";"60";"182";"94";"364";"595";"36032";"759111";"JavaScript";"True";"1";"0";"0";"0";"0";"0"
"1016";"zkoss/zk";"zkoss/zk";"https://github.com/zkoss/zk";"88";"144";"17";"2011-05-20 10:25:18";"False";"True";"0";"True";"88";"2015-01-06 02:31:04";"734129";"2015-01-05 12:22:47";"144";"4322";"ZK";"https://www.openhub.net/p/zk.xml";"https://www.openhub.net/p/zk";"2007-02-05T23:53:51Z";"2014-12-29T11:09:24Z";"http://code.google.com/p/zkoss";"4.22222";"9";"0";"0";"16";"25";"39";"NaN";"44357";"778298";"Java";"None";"0";"0";"0";"0";"0";"0"
"998";"AKSW/OntoWiki";"AKSW/OntoWiki";"https://github.com/AKSW/OntoWiki";"40";"102";"17";"2011-09-23 22:37:42";"False";"True";"63";"True";"40";"2014-12-16 12:36:58";"32711";"2015-01-04 18:48:31";"102";"6288";"OntoWiki";"https://www.openhub.net/p/ontowiki.xml";"https://www.openhub.net/p/ontowiki";"2007-06-27T14:52:13Z";"2014-12-19T16:25:22Z";"http://ontowiki.net";"4.28571";"7";"0";"50";"21";"11";"45";"168";"5036";"166506";"PHP";"None";"0";"0";"0";"0";"0";"0"
"967";"phonegap/phonegap-plugins";"phonegap/phonegap-plugins";"https://github.com/phonegap/phonegap-plugins";"3544";"3571";"12";"2010-10-07 00:12:01";"True";"False";"1";"True";"4563";"2013-11-04 22:31:48";"85933";"2015-01-05 09:09:09";"3571";"135169";"PhoneGap";"https://www.openhub.net/p/phonegap.xml";"https://www.openhub.net/p/phonegap";"2009-01-07T20:19:39Z";"2014-12-26T21:02:54Z";"http://phonegap.com/";"4.4";"5";"0";"60";"32";"46";"414";"386";"4489";"348330";"JavaScript";"True";"3776";"3609";"0";"663";"811";"871"
"896";"kohana/kohana";"kohana/kohana";"https://github.com/kohana/kohana";"359";"1410";"12";"2009-07-28 16:09:23";"False";"True";"10";"True";"359";"2015-01-05 12:36:00";"2920";"2015-01-06 00:32:23";"1410";"9273";"Kohana";"https://www.openhub.net/p/Kohana.xml";"https://www.openhub.net/p/Kohana";"2007-10-22T13:13:33Z";"2014-12-17T19:54:31Z";"http://kohanaframework.org/";"4.51282";"39";"0";"30";"80";"7";"110";"84";"8322";"43067";"PHP";"False";"2";"0";"2";"0";"0";"0"
"948";"cakephp/cakephp";"cakephp/cakephp";"https://github.com/cakephp/cakephp";"2388";"5412";"18";"2010-05-08 14:38:22";"False";"True";"109";"True";"2388";"2015-01-06 03:03:26";"147795";"2015-01-05 14:18:19";"5412";"3176";"CakePHP";"https://www.openhub.net/p/cakephp.xml";"https://www.openhub.net/p/cakephp";"2006-10-16T21:25:47Z";"2015-01-04T05:07:42Z";"http://cakephp.org";"4.46667";"405";"11";"70";"1796";"128";"407";"1211";"25663";"286256";"PHP";"False";"3322";"3275";"0";"270";"0";"1012"
"870";"droolsjbpm/droolsjbpm-integration";"droolsjbpm/droolsjbpm-integration";"https://github.com/droolsjbpm/droolsjbpm-integration";"166";"70";"37";"2011-02-14 14:02:11";"False";"False";"9";"True";"166";"2015-01-05 21:37:28";"47868";"2015-01-05 21:37:28";"70";"3492";"JBoss Drools";"https://www.openhub.net/p/jboss-drools.xml";"https://www.openhub.net/p/jboss-drools";"2006-10-31T18:24:49Z";"2015-01-06T02:17:05Z";"http://www.jboss.org/drools";"4.6";"20";"3";"70";"67";"63";"197";"3282";"28235";"1162827";"Java";"False";"1";"0";"0";"0";"1";"0"
"973";"dojo/dojo";"dojo/dojo";"https://github.com/dojo/dojo";"286";"397";"20";"2013-05-19 19:50:18";"False";"False";"21";"False";"286";"2015-01-04 17:34:53";"16738";"2015-01-05 13:10:16";"397";"3548";"Dojo Toolkit";"https://www.openhub.net/p/dojo.xml";"https://www.openhub.net/p/dojo";"2006-11-09T22:38:33Z";"2015-01-05T07:18:07Z";"http://dojotoolkit.org/";"4.37931";"58";"0";"60";"182";"94";"364";"595";"36032";"759111";"JavaScript";"False";"11";"0";"0";"0";"8";"0"
"1016";"zkoss/zk";"zkoss/zk";"https://github.com/zkoss/zk";"88";"144";"17";"2011-05-20 10:25:18";"False";"True";"0";"True";"88";"2015-01-06 02:31:04";"734129";"2015-01-05 12:22:47";"144";"4322";"ZK";"https://www.openhub.net/p/zk.xml";"https://www.openhub.net/p/zk";"2007-02-05T23:53:51Z";"2014-12-29T11:09:24Z";"http://code.google.com/p/zkoss";"4.22222";"9";"0";"0";"16";"25";"39";"NaN";"44357";"778298";"Java";"True";"12";"12";"0";"11";"0";"0"
"998";"AKSW/OntoWiki";"AKSW/OntoWiki";"https://github.com/AKSW/OntoWiki";"40";"102";"17";"2011-09-23 22:37:42";"False";"True";"63";"True";"40";"2014-12-16 12:36:58";"32711";"2015-01-04 18:48:31";"102";"6288";"OntoWiki";"https://www.openhub.net/p/ontowiki.xml";"https://www.openhub.net/p/ontowiki";"2007-06-27T14:52:13Z";"2014-12-19T16:25:22Z";"http://ontowiki.net";"4.28571";"7";"0";"50";"21";"11";"45";"168";"5036";"166506";"PHP";"True";"4";"6";"0";"1";"0";"0"
"896";"kohana/kohana";"kohana/kohana";"https://github.com/kohana/kohana";"359";"1410";"12";"2009-07-28 16:09:23";"False";"True";"10";"True";"359";"2015-01-05 12:36:00";"2920";"2015-01-06 00:32:23";"1410";"9273";"Kohana";"https://www.openhub.net/p/Kohana.xml";"https://www.openhub.net/p/Kohana";"2007-10-22T13:13:33Z";"2014-12-17T19:54:31Z";"http://kohanaframework.org/";"4.51282";"39";"0";"30";"80";"7";"110";"84";"8322";"43067";"PHP";"True";"700";"786";"0";"0";"63";"97"
"967";"phonegap/phonegap-plugins";"phonegap/phonegap-plugins";"https://github.com/phonegap/phonegap-plugins";"3544";"3571";"12";"2010-10-07 00:12:01";"True";"False";"1";"True";"4563";"2013-11-04 22:31:48";"85933";"2015-01-05 09:09:09";"3571";"135169";"PhoneGap";"https://www.openhub.net/p/phonegap.xml";"https://www.openhub.net/p/phonegap";"2009-01-07T20:19:39Z";"2014-12-26T21:02:54Z";"http://phonegap.com/";"4.4";"5";"0";"60";"32";"46";"414";"386";"4489";"348330";"JavaScript";"None";"0";"0";"0";"0";"0";"0"
"948";"cakephp/cakephp";"cakephp/cakephp";"https://github.com/cakephp/cakephp";"2388";"5412";"18";"2010-05-08 14:38:22";"False";"True";"109";"True";"2388";"2015-01-06 03:03:26";"147795";"2015-01-05 14:18:19";"5412";"3176";"CakePHP";"https://www.openhub.net/p/cakephp.xml";"https://www.openhub.net/p/cakephp";"2006-10-16T21:25:47Z";"2015-01-04T05:07:42Z";"http://cakephp.org";"4.46667";"405";"11";"70";"1796";"128";"407";"1211";"25663";"286256";"PHP";"True";"279";"326";"0";"59";"0";"95"
"870";"droolsjbpm/droolsjbpm-integration";"droolsjbpm/droolsjbpm-integration";"https://github.com/droolsjbpm/droolsjbpm-integration";"166";"70";"37";"2011-02-14 14:02:11";"False";"False";"9";"True";"166";"2015-01-05 21:37:28";"47868";"2015-01-05 21:37:28";"70";"3492";"JBoss Drools";"https://www.openhub.net/p/jboss-drools.xml";"https://www.openhub.net/p/jboss-drools";"2006-10-31T18:24:49Z";"2015-01-06T02:17:05Z";"http://www.jboss.org/drools";"4.6";"20";"3";"70";"67";"63";"197";"3282";"28235";"1162827";"Java";"False";"12";"33";"0";"0";"0";"0"
"973";"dojo/dojo";"dojo/dojo";"https://github.com/dojo/dojo";"286";"397";"20";"2013-05-19 19:50:18";"False";"False";"21";"False";"286";"2015-01-04 17:34:53";"16738";"2015-01-05 13:10:16";"397";"3548";"Dojo Toolkit";"https://www.openhub.net/p/dojo.xml";"https://www.openhub.net/p/dojo";"2006-11-09T22:38:33Z";"2015-01-05T07:18:07Z";"http://dojotoolkit.org/";"4.37931";"58";"0";"60";"182";"94";"364";"595";"36032";"759111";"JavaScript";"True";"255";"636";"0";"27";"31";"12"
"1016";"zkoss/zk";"zkoss/zk";"https://github.com/zkoss/zk";"88";"144";"17";"2011-05-20 10:25:18";"False";"True";"0";"True";"88";"2015-01-06 02:31:04";"734129";"2015-01-05 12:22:47";"144";"4322";"ZK";"https://www.openhub.net/p/zk.xml";"https://www.openhub.net/p/zk";"2007-02-05T23:53:51Z";"2014-12-29T11:09:24Z";"http://code.google.com/p/zkoss";"4.22222";"9";"0";"0";"16";"25";"39";"NaN";"44357";"778298";"Java";"None";"0";"0";"0";"0";"0";"0"
"1028";"zendframework/zf2";"zendframework/zf2";"https://github.com/zendframework/zf2";"3019";"4973";"12";"2010-06-04 02:42:05";"False";"True";"584";"True";"3019";"2015-01-04 22:18:59";"215225";"2015-01-05 02:12:45";"4973";"3656";"Zend Framework";"https://www.openhub.net/p/zend_framework.xml";"https://www.openhub.net/p/zend_framework";"2006-11-22T23:10:20Z";"2015-01-04T12:54:59Z";"http://framework.zend.com/";"4.1399";"193";"0";"70";"448";"216";"951";"4506";"59696";"2462273";"PHP";"True";"8226";"6339";"0";"2441";"0";"2183"
